"TO_C","TE_C","Tt_C","HDD_C","CDD_C","Tmin_C","Tmax_C","Precip_in","Humidity_pct","WindSpeed_MPH","CP"
"2009-12-27",9.48269230769231,5.92909410730635,5.95,7.55,0,-1.1,13,1.53,79.8269230769231,8.28846153846154,11.565703636685
"2009-12-28",0.32,3.12454705365318,0.55,12.95,0,-2.2,3.3,0,60.72,6,32.2842748098823
"2009-12-29",-6.256,-1.56572647317341,-5.25,18.75,0,-9.4,-1.1,0,42.24,14.12,74.2363081538946
"2009-12-30",-3.74,-2.65286323658671,-4.45,17.95,0,-8.3,-0.6,0,52.6,1.96,24.136
"2009-12-31",-0.882978723404255,-1.76792097999548,-0.8,14.3,0,-3.3,1.7,0.46,80.6595744680851,0.425531914893617,9.38242079540696
"2010-01-01",0.790909090909091,-0.488505944543195,2,11.5,0,-2,6,0.05,84.2727272727273,1.25454545454545,14.2350070599031
"2010-01-02",-4.744,-2.6162529722716,-4.7,18.2,0,-9.4,0,0,53.6,12.24,63.8279318217346
"2010-01-03",-7.41666666666666,-5.01645981946913,-7.25,20.75,0,-8.9,-5.6,0,54.0333333333333,14.6666666666667,80.1047346822803
"2010-01-04",-5.576,-5.29622990973457,-5,18.5,0,-7.8,-2.2,0,54.92,8.92,56.9730855924093
"2010-01-05",-4.268,-4.78211495486728,-4.15,17.65,0,-7.2,-1.1,0,55.92,8.16,50.7555601273397
"2010-01-06",-2.05714285714286,-3.41962890600507,-1.65,15.15,0,-3.9,0.6,0,55.8214285714286,10.3214285714286,49.9804020629987
"2010-01-07",0.0354838709677419,-1.69207251751866,1,12.5,0,-2,4,0,62.8064516129032,7.06451612903226,35.7875494726526
"2010-01-08",-2.22222222222222,-1.95714736987044,-3.05,16.55,0,-6.1,0,0.03,75.2,4.62222222222222,33.8017621150887
"2010-01-09",-5.648,-3.80257368493522,-5.3,18.8,0,-8.9,-1.7,0,46.52,6.72,49.6372891572455
"2010-01-10",-6.732,-5.26728684246761,-6.15,19.65,0,-10.6,-1.7,0,44.12,4.76,44.141012700662
"2010-01-11",-4.252,-4.75964342123381,-5.55,19.05,0,-9.4,-1.7,0,51.88,2.36,27.2711398632327
"2010-01-12",-2.224,-3.4918217106169,-2.25,15.75,0,-5.6,1.1,0,53.12,7.4,42.7739044558712
"2010-01-13",-2.384,-2.93791085530845,-2.25,15.75,0,-5.6,1.1,0,55.76,4.72,34.5088810644448
"2010-01-14",-1.824,-2.38095542765423,-0.8,14.3,0,-7.2,5.6,0,66.6,0.64,12.2592
"2010-01-15",2.508,0.063522286172887,1.9,11.6,0,-5.6,9.4,0,61.68,4.04,22.0936465654722
"2010-01-16",3.812,1.93776114308644,4.45,9.05,0,-1.1,10,0,61.36,3.56,18.2792818414729
"2010-01-17",1.47560975609756,1.706685449592,-0.15,13.65,0,-3.3,3,1.19,87.5365853658537,6.53658536585366,30.7424539532168
"2010-01-18",4.51875,3.112717724796,6.4,7.1,0,1.7,11.1,0.07,78.25,5,20.08268552292
"2010-01-19",1.16,2.136358862398,2.05,11.45,0,-2,6.1,0,85.3,0.6,9.55852289843991
"2010-01-20",0.0230769230769231,1.07971789273746,0.25,13.25,0,-3.9,4.4,0,68.9615384615385,3.23076923076923,24.2238806776331
"2010-01-21",-1.204,-0.0621410536312694,-0.25,13.75,0,-6.1,5.6,0,68.76,0.12,5.09361501489855
"2010-01-22",0.8,0.368929473184365,1.4,12.1,0,-3.3,6.1,0,54.88,2.4,19.6747553987337
"2010-01-23",-1.616,-0.623535263407817,-0.6,14.1,0,-5.6,4.4,0,61.92,0.88,14.1800649250982
"2010-01-24",1.49795918367347,0.437211960132826,0.55,12.95,0,-5.6,6.7,0.09,88.7959183673469,1.69387755102041,15.6205422387602
"2010-01-25",12.289552238806,6.3633820994694,11.6,1.9,0,7.2,16,4.13,86,14.3283582089552,4.58188586487629
"2010-01-26",3.968,5.1656910497347,3.6,9.9,0,0,7.2,0,50.44,6.12,23.5808656940325
"2010-01-27",0.244,2.70484552486735,0.55,12.95,0,-2.2,3.3,0,53.52,3.72,25.5672468975445
"2010-01-28",-1.42105263157895,0.641896446644201,-1.7,15.2,0,-7.8,4.4,0.11,68,5.57894736842105,35.2432210975171
"2010-01-29",-7.86,-3.6090517766779,-7.5,21,0,-10,-5,0,39.92,11.12,71.2284743062772
"2010-01-30",-8.948,-6.27852588833895,-9.45,22.95,0,-11.7,-7.2,0,41.24,5.92,54.6183413120538
"2010-01-31",-6.132,-6.20526294416948,-6.1,19.6,0,-11.1,-1.1,0,39.96,3.2,35.1187892274207
"2010-02-01",-1.988,-4.09663147208474,-1.65,15.15,0,-5,1.7,0,41.68,4.4,32.4879028809186
"2010-02-02",-2.28387096774194,-3.19025121991334,-3.3,16.8,0,-7.2,0.6,0.09,66,0.806451612903226,14.1743345615647
"2010-02-03",-0.875555555555556,-2.03290338773445,0.15,13.35,0,-3,3.3,0.09,78,2.26666666666667,21.6430501794446
"2010-02-04",-0.864,-1.44845169386722,-0.55,14.05,0,-3.9,2.8,0,42.28,6.28,35.9960808266678
"2010-02-05",-1.24,-1.34422584693361,-1.95,15.45,0,-5.6,1.7,0,57.48,2.04,21.0529310073443
"2010-02-06",-3.39090909090909,-2.36756746892135,-3.65,17.15,0,-6.7,-0.6,0,47.030303030303,9.87878787878788,53.0890378552455
"2010-02-07",-4.756,-3.56178373446068,-3.85,17.35,0,-9.4,1.7,0,48.28,7.08,48.5760566007575
"2010-02-08",-1.96,-2.76089186723034,-1.65,15.15,0,-6.1,2.8,0,49,9.48,47.6007349523093
"2010-02-09",0.72962962962963,-1.01563111880035,0.6,12.9,0,-4.4,5.6,0,58.7777777777778,2.88888888888889,21.7054559047752
"2010-02-10",-0.397647058823529,-0.706639088811942,0.55,12.95,0,-1.1,2.2,2.12,88.7176470588235,6.82352941176471,36.3032755591563
"2010-02-11",-0.207692307692308,-0.457165698252125,-0.3,13.8,0,-2.8,2.2,0,50.9615384615385,10.3846153846154,44.1732705763247
"2010-02-12",-1.26,-0.858582849126062,-0.8,14.3,0,-4.4,2.8,0,48.48,7.16,39.4950682490865
"2010-02-13",-2.776,-1.81729142456303,-2.8,16.3,0,-5,-0.6,0,51.64,7.6,44.8698354978041
"2010-02-14",0.168,-0.824645712281516,0.55,12.95,0,-2.8,3.9,0,53.32,8.56,39.0060692385172
"2010-02-15",0.133333333333333,-0.345656189474091,0,13.5,0,-3.9,3.9,0.01,62.0333333333333,3.83333333333333,26.1704632772931
"2010-02-16",-0.459016393442623,-0.402336291458357,-0.3,13.8,0,-1.7,1.1,0.31,85.9508196721311,3.65573770491803,26.6896163648716
"2010-02-17",-1.376,-0.889168145729178,-2.5,16,0,-6.1,1.1,0,64.92,5.2,33.9224992475496
"2010-02-18",2.036,0.573415927135411,2.2,11.3,0,0,4.4,0,56.68,9.92,36.1070505070686
"2010-02-19",3.672,2.12270796356771,3.9,9.6,0,1.7,6.1,0,53,12.76,35.106738553161
"2010-02-20",3.42758620689655,2.77514708523213,3.85,9.65,0,1,6.7,0,58.3793103448276,7.89655172413793,28.3042923471199
"2010-02-21",3.16,2.96757354261606,3.6,9.9,0,-0.6,7.8,0,44.04,7.28,27.8988452807639
"2010-02-22",1.74857142857143,2.35807248559375,1.1,12.4,0,-3.9,6.1,0.31,65.3142857142857,4.02857142857143,23.5866465606427
"2010-02-23",1.35932203389831,1.85869725974603,1.4,12.1,0,0.6,2.2,2.29,91.4237288135593,6.45762711864407,30.8517228655474
"2010-02-24",2.2811320754717,2.06991466760886,2.7,10.8,0,1,4.4,0.25,89.7547169811321,4.20754716981132,23.0124857186006
"2010-02-25",-0.175471698113208,0.947221484747827,0,13.5,0,-3,3,1.74,90.811320754717,4.79245283018868,29.9378934633261
"2010-02-26",-1.74634146341463,-0.399559989333403,-1.15,14.65,0,-4,1.7,0.57,83.1463414634146,6.35365853658537,38.4306365175668
"2010-02-27",0.63448275862069,0.117461384643643,0.85,12.65,0,-2.2,3.9,0,75.1724137931034,3.13793103448276,22.7902426064985
"2010-02-28",0.927777777777778,0.52261958121071,0.55,12.95,0,-3.3,4.4,0,77.9444444444444,1.41666666666667,14.9639375312893
"2010-03-01",4.444,2.48330979060536,5,8.5,0,1.7,8.3,0,56.44,10,28.6375864904848
"2010-03-02",2.932,2.70765489530268,2.5,11,0,-2.8,7.8,0,70.36,1.72,13.8598020649647
"2010-03-03",2.38333333333333,2.54549411431801,2.7,10.8,0,1,4.4,0.17,79.2142857142857,5.95238095238095,27.1218895273613
"2010-03-04",4.292,3.418747057159,4.75,8.75,0,1.7,7.8,0,52.04,5.92,22.4040309515944
"2010-03-05",3.81481481481481,3.61678093598691,5,8.5,0,0.6,9.4,0,43.3703703703704,4.25925925925926,19.988258950178
"2010-03-06",4.888,4.25239046799345,4.45,9.05,0,-3.3,12.2,0,28.08,3.56,16.2490891018543
"2010-03-07",6.736,5.49419523399673,6.1,7.4,0,-1.1,13.3,0,40.36,4.96,15.0641432600729
"2010-03-08",7.836,6.66509761699836,8.65,4.85,0,1.7,15.6,0,43.64,5.28,13.0148811319966
"2010-03-09",8.392,7.52854880849918,9.15,4.35,0,2.2,16.1,0,45.84,3.68,9.79884296843255
"2010-03-10",7.448,7.48827440424959,6.95,6.55,0,0,13.9,0,53.08,2.44,9.45352620771741
"2010-03-11",8.04545454545455,7.76686447485207,8.65,4.85,0,5.6,11.7,0,67.0606060606061,6.12121212121212,13.4951364475704
"2010-03-12",5.90238095238095,6.83462271361651,5.85,7.65,0,5,6.7,0.79,84.6428571428571,12.6666666666667,27.0401243668507
"2010-03-13",6.91538461538462,6.87500366450056,6.45,7.05,0,3.9,9,3.52,93.2564102564103,21.2820512820513,30.3764595950043
"2010-03-14",8.05,7.46250183225028,8.05,5.45,0,6.1,10,1.46,91.9814814814815,8.2962962962963,15.6977941361435
"2010-03-15",6.15925925925926,6.81088054575477,6.4,7.1,0,5,7.8,0.28,79.7777777777778,7.92592592592593,20.6664028381663
"2010-03-16",9.82692307692308,8.31890181133892,10.55,2.95,0,3.9,17.2,0,36.6923076923077,5.26923076923077,8.4314764866064
"2010-03-17",9.428,8.87345090566946,9.45,4.05,0,0,18.9,0,46.68,1.6,5.15071785288226
"2010-03-18",11.124,9.99872545283473,11.15,2.35,0,1.7,20.6,0,45.16,2.4,3.68088337223553
"2010-03-19",12.38,11.1893627264174,12.25,1.25,0,2.8,21.7,0,45.56,1.68,1.45168591644337
"2010-03-20",14.54,12.8646813632087,14.45,0,0,5.6,23.3,0,44.28,2.64,0
"2010-03-21",13.128,12.9963406816043,13.6,0,0,7.2,20,0,55.04,3.92,0.736522423283901
"2010-03-22",12.3745454545455,12.6854430680749,11.95,1.55,0,10.6,13.3,4.22,89.8909090909091,5.18181818181818,2.56194053283133
"2010-03-23",10.1428571428571,11.414150105466,9.35,4.15,0,6.7,12,0.08,86.4285714285714,5.3265306122449,7.74804324291801
"2010-03-24",9.328,10.371075052733,10.25,3.25,0,4.4,16.1,0,43.56,10.68,13.6342083422544
"2010-03-25",11.088,10.7295375263665,9.45,4.05,0,1.1,17.8,0.02,55.96,2.76,4.00711535147168
"2010-03-26",5.02285714285714,7.87619733461182,5.55,7.95,0,0,11.1,0.3,63.6,6.51428571428571,21.6362954530794
"2010-03-27",1.136,4.50609866730591,1.95,11.55,0,-2.8,6.7,0,38,4.52,26.2862245657302
"2010-03-28",5.525,5.01554933365296,3.4,10.1,0,-2.2,9,0.71,78.84375,9,23.925
"2010-03-29",10.9136363636364,7.96459284864466,10.95,2.55,0,8.9,13,2.78,95.1666666666667,4.62121212121212,5.55990713099456
"2010-03-30",5.90727272727273,6.93593278795869,6.5,7,0,4,9,3.64,90.9090909090909,8.38181818181818,21.9819855703899
"2010-03-31",10.340625,8.63827889397935,10.7,2.8,0,7,14.4,0.04,69.59375,5.4375,7.36717204896312
"2010-04-01",12.0037037037037,10.3209912988415,13.05,0.450000000000001,0,3.9,22.2,0,68.5555555555556,1.40740740740741,1.77511918264225
"2010-04-02",12.98,11.6504956494208,13.1,0.399999999999999,0,5.6,20.6,0,66.8,2.52,0.825474409052157
"2010-04-03",12.336,11.9932478247104,14.2,0,0,6.7,21.7,0,71.44,2.68,1.90555012529191
"2010-04-04",14.3137931034483,13.1535204640793,15.45,0,0,7,23.9,0,57.2758620689655,1.96551724137931,0
"2010-04-05",18.268,15.7107602320397,16.65,0,0,7.2,26.1,0,47.72,3.44,0
"2010-04-06",18.708,17.2093801160198,20.25,0,1.95,11.1,29.4,0,65.8,3.12,0
"2010-04-07",22.756,19.9826900580099,22.25,0,3.95,11.7,32.8,0,46.4,3.72,0
"2010-04-08",21.752,20.867345029005,21.4,0,3.1,13.9,28.9,0,53.56,4.76,0
"2010-04-09",12.5909090909091,16.729127059957,11.3,2.2,0,5.6,17,0.6,66.1212121212121,6.24242424242424,2.27134944460868
"2010-04-10",10.368,13.5485635299785,11.1,2.4,0,5,17.2,0,33.56,9.2,9.49982635630778
"2010-04-11",15.896,14.7222817649893,16.65,0,0,10,23.3,0,33.76,4.56,0
"2010-04-12",12.428,13.5751408824946,11.1,2.4,0,3.9,18.3,0,37,4.08,2.16533385878482
"2010-04-13",9.556,11.5655704412473,8.6,4.9,0,4.4,12.8,0,53.2,1,3.944
"2010-04-14",10.9111111111111,11.2383407761792,10.85,2.65,0,2.8,18.9,0,50.1851851851852,1.40740740740741,3.07130769472012
"2010-04-15",14.14,12.6891703880896,13.65,0,0,5.6,21.7,0,40,4.72,0
"2010-04-16",9.51025641025641,11.099713399173,10.45,3.05,0,7,13.9,0.83,74.7435897435897,4.87179487179487,8.80621901936063
"2010-04-17",8.9078947368421,10.0038040680076,9.45,4.05,0,7.2,11.7,0,73.3421052631579,3.92105263157895,9.09312519584879
"2010-04-18",8.568,9.28590203400378,8.9,4.6,0,5,12.8,0,53.84,6.56,12.6320834956075
"2010-04-19",10.724,10.0049510170019,10.25,3.25,0,4.4,16.1,0,50.44,4.36,5.79645817374714
"2010-04-20",12.804,11.4044755085009,11.95,1.55,0,3.3,20.6,0,51.12,1.4,0.823518305807466
"2010-04-21",13.2115384615385,12.3080069850197,13.6,0,0,7.2,20,0,65.7307692307692,3.23076923076923,0.51849059669591
"2010-04-22",13.5733333333333,12.9406701591765,15,0,0,8.9,21.1,0.06,59.5666666666667,3.46666666666667,0
"2010-04-23",12.684,12.8123350795883,12.2,1.3,0,5,19.4,0,34.32,6.64,2.10268491220154
"2010-04-24",12.88,12.8461675397941,11.95,1.55,0,3.3,20.6,0.03,40.04,2.48,0.976376976377469
"2010-04-25",8.69491525423728,10.7705413970157,8.5,5,0,7,10,4.96,91.8813559322034,3.5593220338983,9.06535244010143
"2010-04-26",10.086301369863,10.4284213834394,10,3.5,0,8.9,11.1,0.96,90.8356164383562,4.24657534246575,7.03468401856188
"2010-04-27",8.94523809523809,9.68682973933873,8.05,5.45,0,2.2,13.9,0.16,74.2142857142857,5.02380952380952,10.2089778625457
"2010-04-28",8.536,9.11141486966936,7.5,6,0,1.1,13.9,0,43.16,8.8,14.7256037159771
"2010-04-29",13.26,11.1857074348347,13.65,0,0,6.7,20.6,0,29.92,8.8,0.711955054761184
"2010-04-30",18.084,14.6348537174173,18.3,0,0,9.4,27.2,0,42.92,3.32,0
"2010-05-01",21.7423076923077,18.1885807048625,22.5,0,4.2,12.2,32.8,0,54.4615384615385,1.76923076923077,0
"2010-05-02",24.576,21.3822903524313,23.9,0,5.6,16.7,31.1,0.05,64.24,2.76,0
"2010-05-03",21.4018867924528,21.392088572442,21.95,0,3.65,16.7,27.2,3.74,87.0943396226415,2.43396226415094,0
"2010-05-04",18.8884615384615,20.1402750554518,19.45,0,1.15,12.8,26.1,0.01,67.1923076923077,2.88461538461538,0
"2010-05-05",19.228,19.6841375277259,18.35,0,0.0500000000000007,10,26.7,0.01,51.64,3.16,0
"2010-05-06",19.424,19.5540687638629,20,0,1.7,13.9,26.1,0,51.04,6.04,0
"2010-05-07",16.38,17.9670343819315,16.4,0,0,10,22.8,0,45.84,2.52,0
"2010-05-08",15.68,16.8235171909657,16.65,0,0,9.4,23.9,0.04,50.84,10.4,0
"2010-05-09",8.228,12.5257585954829,8.9,4.6,0,6.1,11.7,0,42.44,12.8,18.8616806038062
"2010-05-10",9.504,11.0148792977414,9.45,4.05,0,3.9,15,0,36.96,8.2,11.4428025937705
"2010-05-11",9.06,10.0374396488707,7.2,6.3,0,1.1,13.3,0.07,51.08,1.44,5.328
"2010-05-12",7.46666666666667,8.75205315776869,7.15,6.35,0,6,8.3,0.67,91.1449275362319,4.71014492753623,13.0940638785933
"2010-05-13",8.24259259259259,8.49732287518064,11.2,2.3,0,3,19.4,0,76.4444444444444,1.42592592592593,6.27798271128818
"2010-05-14",18.965625,13.7314739375903,20.1,0,1.8,13,27.2,0.43,71.25,5.375,0
"2010-05-15",18.352,16.0417369687952,18.05,0,0,13.3,22.8,0,44.48,7.04,0
"2010-05-16",15.76,15.9008684843976,16.4,0,0,11.1,21.7,0,52.72,2.88,0
"2010-05-17",16.64,16.2704342421988,15.55,0,0,8.3,22.8,0,48.08,0.6,0
"2010-05-18",10.9603773584906,13.6154058003447,12.2,1.3,0,10,14.4,1.72,87.8679245283019,5.84905660377358,6.14203239055755
"2010-05-19",13.565625,13.5905154001723,13.9,0,0,10.6,17.2,0,80.25,2.28125,0
"2010-05-20",19.1592592592593,16.3748873297158,19.75,0,1.45,11.7,27.8,0.03,62.8518518518519,1.48148148148148,0
"2010-05-21",21.092,18.7334436648579,21.1,0,2.8,12.2,30,0,59.36,2.2,0
"2010-05-22",18.1074074074074,18.4204255361327,18.6,0,0.300000000000001,13.9,23.3,0.06,71.4074074074074,5.55555555555556,0
"2010-05-23",17.9769230769231,18.1986743065279,18.9,0,0.599999999999998,15,22.8,0.02,81.8461538461538,6.15384615384615,0
"2010-05-24",19.0457142857143,18.6221942961211,20,0,1.7,16.7,23.3,0,83.9714285714286,4.62857142857143,0
"2010-05-25",20.1285714285714,19.3753828623463,21.15,0,2.85,14,28.3,0,75.7428571428571,1.25714285714286,0
"2010-05-26",26.888,23.1316914311731,25.3,0,7,16.7,33.9,0,57.52,2.16,0
"2010-05-27",19.3914285714286,21.2615600013008,19.45,0,1.15,12.8,26.1,0.89,76,5.11428571428571,0
"2010-05-28",17.34,19.3007800006504,17.25,0,0,12.8,21.7,0.01,76,1.68,0
"2010-05-29",20.8709677419355,20.085873871293,20.6,0,2.3,15.6,25.6,0,73.4193548387097,3.03225806451613,0
"2010-05-30",23.636,21.8609369356465,23.3,0,5,17.2,29.4,0,55.92,4.12,0
"2010-05-31",23.18,22.5204684678232,23.9,0,5.6,16.1,31.7,0,69.96,3.2,0
"2010-06-01",22.6129032258064,22.5666858468148,23.15,0,4.85,18,28.3,0.17,81.0645161290323,3.2258064516129,0
"2010-06-02",22.0575757575758,22.3121308021953,23.35,0,5.05,16.7,30,0.01,72.1818181818182,1.42424242424242,0
"2010-06-03",24.49,23.4010654010976,25,0,6.7,18.9,31.1,0,72,2.63333333333333,0
