"Row.names","mw","HDD_C","CDD_C","CP"
"2006-08-05",162549.979,0,6.15,0
"2006-08-06",151462.284,0,5.65,0
"2006-08-07",179697.077,0,8.1,0
"2006-08-08",176098.396,0,5.85,0
"2006-08-09",158710.193,0,3.9,0
"2006-08-10",160603.011,0,5.6,0
"2006-08-11",146749.695,0,2.85,0
"2006-08-12",124111.16,0,0.599999999999998,0
"2006-08-13",119103.762,0,0.899999999999999,0
"2006-08-14",152234.562,0,3.65,0
"2006-08-15",163980.949,0,5,0
"2006-08-16",160916.229,0,4.45,0
"2006-08-17",160772.099,0,4.75,0
"2006-08-18",154155.137,0,3.9,0
"2006-08-19",143290.169,0,3.95,0
"2006-08-20",155336.647,0,8.55,0
"2006-08-21",160848.332,0,5.55,0
"2006-08-22",159837.759,0,5.05,0
"2006-08-23",159838.614,0,5.05,0
"2006-08-24",152628.096,0,3.35,0
"2006-08-25",150490.52,0,2.25,0
"2006-08-26",123596.422,0,0,0
"2006-08-27",117031.964,0,1.8,0
"2006-08-28",147983.587,0,5.05,0
"2006-08-29",143139.981,0,1.3,0
"2006-08-30",133360.62,0,1.7,0
"2006-08-31",129054.104,0,0.599999999999998,0
"2006-09-01",123425.238,0,0,0
"2006-09-02",109521.38,0,0,0
"2006-09-03",107593.47,0,1.15,0
"2006-09-04",109644.832,0,0.599999999999998,0
"2006-09-05",125897.044,0,0,0
"2006-09-06",132689.745,0,1.15,0
"2006-09-07",137185.659,0,1.15,0
"2006-09-08",140845.24,0,2.25,0
"2006-09-09",133374.702,0,3.6,0
"2006-09-10",116731.697,0,0.599999999999998,0
"2006-09-11",124899.379,0,0,0
"2006-09-12",121855.72,0,0,0
"2006-09-13",123010.751,0,0,0
"2006-09-14",128617.099,0,0,0
"2006-09-15",131791.689,0,0.0999999999999979,0
"2006-09-16",118085.145,0,2.8,0
"2006-09-17",117671.917,0,2.55,0
"2006-09-18",142268.612,0,2.8,0
"2006-09-19",142971.363,0,2.55,0
"2006-09-20",128634.524,0,0,0
"2006-09-21",120674.246,0,0,0
"2006-09-22",120092.482,0,0,0
"2006-09-23",114426.571,0,1.4,0
"2006-09-24",121474.945,0,3.65,0
"2006-09-25",126674.897,0,0,0
"2006-09-26",123871.573,0,0,0
"2006-09-27",123605.114,0,0,0
"2006-09-28",125945.933,0,0,0
"2006-09-29",120322.426,1.8,0,0
"2006-09-30",103731.178,2.1,0,0.958240387376783
"2006-10-01",101985.984,0,0,0
"2006-10-02",116166.613,0,0,0
"2006-10-03",124198.889,0,0,0
"2006-10-04",132925.075,0,1.7,0
"2006-10-05",123296.422,0.0999999999999996,0,0
"2006-10-06",116727.185,2.1,0,5.20457749293831
"2006-10-07",103892.959,0.149999999999999,0,2.99728826007336
"2006-10-08",99040.514,0,0,0
"2006-10-09",118993.298,0,0,0
"2006-10-10",124522.868,0,0,0
"2006-10-11",121900.855,0,0,0
"2006-10-12",122155.296,0,0,0
"2006-10-13",114418.122,6.25,0,11.1802067386967
"2006-10-14",107181.969,6.3,0,13.5598793622952
"2006-10-15",102586.342,6.55,0,11.5526016463825
"2006-10-16",117473.713,4.85,0,6.89570533013121
"2006-10-17",121233.423,1.55,0,1.76092151732635
"2006-10-18",123682.906,0,0.300000000000001,0
"2006-10-19",121204.178,0,0,0
"2006-10-20",119210.012,0.0999999999999996,0,0
"2006-10-21",102891.584,4.35,0,12.6747293020403
"2006-10-22",99480.227,4.9,0,4.58614504785882
"2006-10-23",115097.632,6.25,0,14.2576295364973
"2006-10-24",119317.734,7.4,0,18.9673639707789
"2006-10-25",118749.323,6.55,0,16.812
"2006-10-26",119815.21,8.5,0,19.4696851869772
"2006-10-27",120897.328,9.6,0,12.3590248442282
"2006-10-28",109760.195,0.15,0,0
"2006-10-29",107917.118,4.35,0,15.6394320101467
"2006-10-30",118323.063,2.65,0,7.50108088211293
"2006-10-31",117637.019,1.3,0,0.369634630412246
"2006-11-01",118565.977,0,0,0
"2006-11-02",116529.296,6.55,0,12.4073037572003
"2006-11-03",119632.61,8.75,0,21.2028397343375
"2006-11-04",110258.68,10.2,0,17.6
"2006-11-05",105646.73,9.05,0,12.4650160048032
"2006-11-06",121119.46,7.15,0,9.95681465530016
"2006-11-07",120553.224,3.8,0,3.12726469943069
"2006-11-08",122882.027,0.300000000000001,0,0
"2006-11-09",120092.601,0,0,0
"2006-11-10",116311.435,2.9,0,3.77597830502241
"2006-11-11",106015.595,1.5,0,2.17728696765161
"2006-11-12",103614.178,1,0,2.56285070676501
"2006-11-13",120880.164,0.449999999999999,0,0
"2006-11-14",121182.442,0,0,0
"2006-11-15",121626.812,0,0,0
"2006-11-16",124118.671,0,0,0
"2006-11-17",119165.599,0,0,0
"2006-11-18",108315.933,6.85,0,11.8265084483968
"2006-11-19",106485.683,6.85,0,13.2762603168211
"2006-11-20",123717.211,10.15,0,22.5197966314086
"2006-11-21",125331.661,10.2,0,17.553355207481
"2006-11-22",126629.976,9.6,0,24.3729037350907
"2006-11-23",108556.819,7.3,0,25.4900919942361
"2006-11-24",108737.17,5.15,0,9.4608
"2006-11-25",106367.621,8.5,0,9.232613775091
"2006-11-26",104783.603,5.7,0,8.31444555474462
"2006-11-27",120654.583,3.2,0,5.26661503434606
"2006-11-28",123493.375,3.75,0,7.25309532749621
"2006-11-29",123235.734,2.05,0,3.56774996408682
"2006-11-30",123460.466,0,0,0
"2006-12-01",124707.985,0,0,0
"2006-12-02",110724.109,7.95,0,22.958679864487
"2006-12-03",109904.36,10.15,0,15.8939359102772
"2006-12-04",128872.213,13.25,0,30.8638075369842
"2006-12-05",132429.096,14.9,0,33.9280634073417
"2006-12-06",131045.32,12.15,0,22.7404264234425
"2006-12-07",127526.088,9.9,0,26.155642304212
"2006-12-08",136974.905,18.25,0,62.8992399063773
"2006-12-09",125410.759,14.65,0,35.1585164647202
"2006-12-10",113272.243,7.1,0,17.956485357664
"2006-12-11",127402.186,7.15,0,9.82041993399467
"2006-12-12",127733.679,7.3,0,13.3194900652265
"2006-12-13",127194.161,4.15,0,6.82441820504432
"2006-12-14",125985.408,4.9,0,9.1514528299598
"2006-12-15",127089.071,7.35,0,12.0377976074436
"2006-12-16",115596.525,9.35,0,18.6197458371483
"2006-12-17",112875.514,7.95,0,12.589864469485
"2006-12-18",126574.885,3.5,0,7.15154668140233
"2006-12-19",128622.387,11.3,0,23.5365216257628
"2006-12-20",130338.958,12.35,0,21.0482512185692
"2006-12-21",128989.784,8.75,0,19.4
"2006-12-22",126564.747,12.1,0,18.1930008588274
"2006-12-23",110686.216,3,0,6.5426179153022
"2006-12-24",105346.126,7.35,0,17.6105006856705
"2006-12-25",107394.158,11.6,0,21.1721502044189
"2006-12-26",116852.275,5.45,0,13.5355282983631
"2006-12-27",122668.654,9.85,0,28.9721687804003
"2006-12-28",123961.356,10.45,0,16.8419401827699
"2006-12-29",119127.34,9.35,0,17.1719916142537
"2006-12-30",112302.061,9.65,0,19.8713092544378
"2006-12-31",107641.628,10.75,0,19.5290433314077
"2007-01-01",106703.801,4.9,0,6.74027088123929
"2007-01-02",121594.412,9.6,0,26.6884327662754
"2007-01-03",126316.675,9.6,0,18.796404490221
"2007-01-04",124569.884,5.75,0,13.0053225780832
"2007-01-05",122336.494,2.4,0,0.731765309884257
"2007-01-06",108055.752,0,0,0
"2007-01-07",102461.597,5.7,0,13.6002809217199
"2007-01-08",122682.463,6.9,0,13.5238004453801
"2007-01-09",126846.316,11.55,0,28.6100401957075
"2007-01-10",130009.471,14.05,0,44.9769396789139
"2007-01-11",131315.78,15.45,0,27.4224944160811
"2007-01-12",127057.199,9.05,0,20.3774742301395
"2007-01-13",110574.253,4.6,0,8.26815529074062
"2007-01-14",106431.111,8.2,0,12.1328191831144
"2007-01-15",120207.485,7.85,0,12.9387353335209
"2007-01-16",126998.468,10.75,0,35.0294227219243
"2007-01-17",135351.759,18.5,0,49.5928739397103
"2007-01-18",133632.268,16.85,0,10.9524655655099
"2007-01-19",129100.105,11.7,0,33.6894646611447
"2007-01-20",122287.478,17.4,0,60.6932359930162
"2007-01-21",120531.864,18.8,0,32.8507665663984
"2007-01-22",133317.696,15.8,0,10.8492462629052
"2007-01-23",131784.898,14.05,0,35.6312578849181
"2007-01-24",131647.289,14.6,0,27.6585695074782
"2007-01-25",133232.099,18.8,0,42.2472743789217
"2007-01-26",142162.771,23.5,0,77.0890382619993
"2007-01-27",124831.641,16.55,0,25.1071216414785
"2007-01-28",114062.173,12.4,0,19.5528257306323
"2007-01-29",133430.223,17.95,0,51.7605824998764
"2007-01-30",135746.141,17.35,0,28.2263167966827
"2007-01-31",134460.202,16.3,0,44.746078349728
"2007-02-01",134848.298,15.75,0,25.9260881738838
"2007-02-02",130889.512,12.95,0,17.1182014824344
"2007-02-03",121583.942,18.2,0,52.8483936285674
"2007-02-04",123297.707,21.3,0,69.1392596593281
"2007-02-05",146005.933,24.9,0,92.3062231661549
"2007-02-06",146812.544,22.95,0,64.9388401842842
"2007-02-07",143946.019,21.3,0,61.5238076428954
"2007-02-08",142937.243,20.2,0,63.1310135486513
"2007-02-09",140174.538,18.25,0,59.559299122807
"2007-02-10",126095.178,16.85,0,40.9472425445231
"2007-02-11",121774.692,18.5,0,38.7755406368499
"2007-02-12",133504.627,14.65,0,29.0883599977723
"2007-02-13",137398.87,18.2,0,52.0050677984482
"2007-02-14",141399.026,19.2,0,71.4032211799632
"2007-02-15",143043.559,22.1,0,76.2933739717939
"2007-02-16",142184.468,20.45,0,66.3731673687493
"2007-02-17",124441.684,17.1,0,39.9807815591441
"2007-02-18",118447.334,17.95,0,51.7926663102027
"2007-02-19",134552.938,21,0,64.55693747383
"2007-02-20",131342.653,12.1,0,20.9112094112225
"2007-02-21",126556.252,10.2,0,17.7648265541772
"2007-02-22",129103.054,12.1,0,21.6506141037759
"2007-02-23",131178.319,15.15,0,54.4468667763353
"2007-02-24",122500.514,14.3,0,50.9024345822476
"2007-02-25",117785.987,15.7,0,22.7891215487524
"2007-02-26",132114.268,13.65,0,22.9269552872222
"2007-02-27",129070.103,10.7,0,11.264935154633
"2007-02-28",126531.842,11,0,23.6688763603176
"2007-03-01",127338.447,12.35,0,23.6261844164478
"2007-03-02",124493.123,7.15,0,18.0510617031027
"2007-03-03",109983.248,8.75,0,20.9449105989976
"2007-03-04",110721.514,12.4,0,38.626370797164
"2007-03-05",130714.207,14.9,0,53.062283459402
"2007-03-06",141465.694,23.2,0,87.1458167612326
"2007-03-07",143353.583,22.4,0,36.3724370264085
"2007-03-08",138261.645,18.75,0,51.8260174229122
"2007-03-09",134972.899,18.2,0,35.4229662541126
"2007-03-10",116352.263,11,0,10.2666836064063
"2007-03-11",100746.012,9.35,0,19.222095848555
"2007-03-12",121412.466,8.25,0,11.2936106538166
"2007-03-13",120095.843,4.85,0,9.17510276345721
"2007-03-14",119964.342,0,0,0
"2007-03-15",119200.33,4.65,0,11.7160238188866
"2007-03-16",128396.136,14.9,0,34.9189463593092
"2007-03-17",118920.83,14.9,0,42.1442039736359
"2007-03-18",113413.768,13.8,0,43.6957098545862
"2007-03-19",128065.549,13.75,0,25.8983210081271
"2007-03-20",124174.56,9.6,0,26.1514546042854
"2007-03-21",127462.314,14.35,0,33.1001927245145
"2007-03-22",122421.622,2.55,0,7.84989229466881
"2007-03-23",120116.978,4.05,0,3.62694399875534
"2007-03-24",108534.276,5.15,0,12.9150908911914
"2007-03-25",103213.528,6,0,14.3741581634109
"2007-03-26",120741.4,6,0,12.1438802673281
"2007-03-27",125442.577,0,0,0
"2007-03-28",117151.521,1.55,0,3.46512018839173
"2007-03-29",117550.299,6,0,15.131085544666
"2007-03-30",117321.199,4.35,0,7.63669675186857
"2007-03-31",103226.811,6,0,11.5331944438651
"2007-04-01",102324.501,6.6,0,15.2472330343758
"2007-04-02",117192.317,3.5,0,10.122450790199
"2007-04-03",116506.665,0.75,0,8.33679086993088
"2007-04-04",122424.449,8.55,0,21.7668657040324
"2007-04-05",120385.018,10.7,0,34.2170869053186
"2007-04-06",115748.729,11.55,0,32.4641108721616
"2007-04-07",109832.027,12.95,0,30.5148907073252
"2007-04-08",104110.257,12.15,0,38.2506856032673
"2007-04-09",117542.657,10.45,0,28.650159976284
"2007-04-10",119819.66,10.45,0,24.3400878092089
"2007-04-11",119316.019,9.9,0,19.0067007131696
"2007-04-12",123366.274,9,0,24.7680265209045
"2007-04-13",120521.812,7.4,0,22.987774907546
"2007-04-14",105979.755,5.15,0,13.2240463641051
"2007-04-15",108738.38,7.4,0,25.2691415319096
"2007-04-16",123622.549,8.8,0,27.6763501958732
"2007-04-17",123536.661,6.3,0,17.7393625991111
"2007-04-18",122255.011,5.15,0,13.7222760010351
"2007-04-19",119293.393,2.35,0,6.99003788098725
"2007-04-20",118120.873,1.3,0,2.77977817820056
"2007-04-21",107342.728,0,0,0
"2007-04-22",101863.427,0,0,0
"2007-04-23",120708.458,0,0.599999999999998,0
"2007-04-24",125146.089,0,0,0
"2007-04-25",116484.643,0.449999999999999,0,4.39285714285714
"2007-04-26",114860.502,3.2,0,8.24150049751952
"2007-04-27",117048.557,2.85,0,4.82429254227627
"2007-04-28",104418.966,0,0,0
"2007-04-29",97582.036,0,0,0
"2007-04-30",117402.204,0,0,0
"2007-05-01",116939.714,0,0,0
"2007-05-02",116934.89,0,0,0
"2007-05-03",116795.103,0.15,0,0
"2007-05-04",115566.732,0.75,0,0.600324179089933
"2007-05-05",102816.518,0,0,0
"2007-05-06",96155.41,2.95,0,7.85258989123971
"2007-05-07",113491.949,2.65,0,4.40771861170832
"2007-05-08",117044.483,0,0,0
"2007-05-09",125604.285,0,0.849999999999998,0
"2007-05-10",132605.868,0,2.85,0
"2007-05-11",131890.65,0,2.8,0
"2007-05-12",112690.759,0,0,0
"2007-05-13",98436.8,0,0,0
"2007-05-14",115802.677,1,0,0
"2007-05-15",126167.306,0,1.95,0
"2007-05-16",138466.411,0,3.6,0
"2007-05-17",123412.111,0,0,0
"2007-05-18",114847.074,0.949999999999999,0,5.35918664936198
"2007-05-19",102384.695,1.8,0,3.80358357342125
"2007-05-20",100113.89,0,0,0
"2007-05-21",117403.865,0,0,0
"2007-05-22",120082.124,0,0,0
"2007-05-23",123640.345,0,0,0
"2007-05-24",131064.267,0,3.1,0
"2007-05-25",143728.448,0,5.6,0
"2007-05-26",137267.448,0,4.75,0
"2007-05-27",129393.881,0,5.3,0
"2007-05-28",130227.714,0,4.75,0
"2007-05-29",137916.904,0,0.899999999999999,0
"2007-05-30",143293.659,0,2.5,0
"2007-05-31",158803.313,0,5.9,0
"2007-06-01",161997.6,0,5.85,0
"2007-06-02",152336.685,0,6.4,0
"2007-06-03",131803.681,0,3.25,0
"2007-06-04",131187.837,0,0,0
"2007-06-05",143398.713,0,3.6,0
"2007-06-06",128384.857,0,0,0
"2007-06-07",129752.211,0,0,0
"2007-06-08",155372.269,0,5,0
"2007-06-09",144344.157,0,4.45,0
"2007-06-10",118853.122,0,1.4,0
"2007-06-11",147325.237,0,3.65,0
"2007-06-12",153396.774,0,4.45,0
"2007-06-13",134105.647,0,0,0
"2007-06-14",120243.626,0,0,0
"2007-06-15",125558.298,0,0,0
"2007-06-16",122488.805,0,1.95,0
"2007-06-17",134523.324,0,5.05,0
"2007-06-18",166654.71,0,5.85,0
"2007-06-19",165253.155,0,4.5,0
"2007-06-20",152243.548,0,4.05,0
"2007-06-21",143344.157,0,1.7,0
"2007-06-22",135401.239,0,0.300000000000001,0
"2007-06-23",112875.882,0,0,0
"2007-06-24",115578.507,0,0,0
"2007-06-25",149579.879,0,2.55,0
"2007-06-26",180497.914,0,8.15,0
"2007-06-27",196273.73,0,9.2,0
"2007-06-28",183494.791,0,7.55,0
"2007-06-29",151469.392,0,2.5,0
"2007-06-30",130184.306,0,2.55,0
"2007-07-01",114983.671,0,0,0
"2007-07-02",126067.631,0,0,0
"2007-07-03",132205.183,0,0.0500000000000007,0
"2007-07-04",113698.735,0,0,0
"2007-07-05",143081.454,0,4.55,0
"2007-07-06",154067.701,0,5.55,0
"2007-07-07",141626.13,0,5.3,0
"2007-07-08",150779.437,0,7.25,0
"2007-07-09",191345.523,0,9.75,0
"2007-07-10",198775.128,0,10.35,0
"2007-07-11",184962.944,0,7,0
"2007-07-12",157039.457,0,4.2,0
"2007-07-13",151064.219,0,3.65,0
"2007-07-14",140075.157,0,3.65,0
"2007-07-15",153167.201,0,6.15,0
"2007-07-16",166080.089,0,5.6,0
"2007-07-17",170991.232,0,6.15,0
"2007-07-18",166063.356,0,5,0
"2007-07-19",168444.99,0,6.15,0
"2007-07-20",158808.391,0,3.1,0
"2007-07-21",130858.695,0,2.8,0
"2007-07-22",130392.265,0,3.65,0
"2007-07-23",134805.845,0,0,0
"2007-07-24",141094.882,0,1.8,0
"2007-07-25",158838.694,0,4.5,0
"2007-07-26",171510.479,0,7.2,0
"2007-07-27",174493.731,0,6.4,0
"2007-07-28",159319.72,0,6.4,0
"2007-07-29",130530.25,0,4.8,0
"2007-07-30",162975.635,0,6.7,0
"2007-07-31",174149.324,0,7,0
"2007-08-01",179949.59,0,7,0
"2007-08-02",191961.477,0,8.35,0
"2007-08-03",193866.048,0,8.6,0
"2007-08-04",169985.474,0,7.8,0
"2007-08-05",145212.219,0,4.5,0
"2007-08-06",171187.15,0,7,0
"2007-08-07",187755.069,0,7.85,0
"2007-08-08",200094.939,0,9.75,0
"2007-08-09",178478.426,0,5.55,0
"2007-08-10",144806.426,0,0,0
"2007-08-11",121098.185,0,1.95,0
"2007-08-12",140025.761,0,5.3,0
"2007-08-13",170514.595,0,6.7,0
"2007-08-14",153340.381,0,2,0
"2007-08-15",157221.712,0,3.35,0
"2007-08-16",171052.976,0,6.4,0
"2007-08-17",165742.454,0,3.9,0
"2007-08-18",120082.979,0,0.300000000000001,0
"2007-08-19",109395.8,0,0,0
"2007-08-20",124598.075,0,0,0
"2007-08-21",121159.827,0,0,0
"2007-08-22",120619.942,0,0,0
"2007-08-23",128256.949,0,1.35,0
"2007-08-24",151046.821,0,5,0
"2007-08-25",163736.707,0,8.95,0
"2007-08-26",149356.52,0,4.75,0
"2007-08-27",156805.348,0,4.75,0
"2007-08-28",155329.007,0,4.2,0
"2007-08-29",155054.199,0,3.95,0
"2007-08-30",160621.17,0,5.3,0
"2007-08-31",153718.901,0,3.35,0
"2007-09-01",126241.744,0,1.4,0
"2007-09-02",113625.621,0,0,0
"2007-09-03",125212.064,0,2.55,0
"2007-09-04",153144.255,0,3.95,0
"2007-09-05",145502.627,0,1.4,0
"2007-09-06",150320.495,0,3.1,0
"2007-09-07",167471.733,0,5.5,0
"2007-09-08",161804.169,0,8.1,0
"2007-09-09",151904.687,0,6.7,0
"2007-09-10",174706.887,0,5.05,0
"2007-09-11",157733.065,0,2.65,0
"2007-09-12",136757.027,0,0,0
"2007-09-13",130892.679,0,0,0
"2007-09-14",131917.649,0,0,0
"2007-09-15",114827.695,0,0,0
"2007-09-16",100727.378,1.55,0,1.89787839441836
"2007-09-17",118289.512,0.15,0,0.414922450585646
"2007-09-18",120195.263,0,0,0
"2007-09-19",124113.843,0,0,0
"2007-09-20",131529.403,0,0.599999999999998,0
"2007-09-21",138553.572,0,2.25,0
"2007-09-22",124392.722,0,0.300000000000001,0
"2007-09-23",119178.826,0,1.15,0
"2007-09-24",130538.474,0,0.0500000000000007,0
"2007-09-25",142535.493,0,2.55,0
"2007-09-26",161081.721,0,6.4,0
"2007-09-27",161074.902,0,5.55,0
"2007-09-28",144652.778,0,0.599999999999998,0
"2007-09-29",113715.686,0,0,0
"2007-09-30",106115.928,0,0,0
"2007-10-01",122750.759,0,0,0
"2007-10-02",125280.348,0,0,0
"2007-10-03",138300.96,0,3.1,0
"2007-10-04",151298.737,0,5.85,0
"2007-10-05",148598.566,0,3.95,0
"2007-10-06",131840.986,0,3.65,0
"2007-10-07",130264.278,0,4.8,0
"2007-10-08",158703.684,0,5.15,0
"2007-10-09",149334.721,0,1.2,0
"2007-10-10",134390.217,0,0.0500000000000007,0
"2007-10-11",130766.12,0,0,0
"2007-10-12",120537.298,2.95,0,3.53586530482373
"2007-10-13",106536.078,3.75,0,7.1049294887423
"2007-10-14",102277.591,1.55,0,6.49159762154125
"2007-10-15",119508.146,1.3,0,2.15089426840236
"2007-10-16",122654.759,0,0,0
"2007-10-17",125983.657,0,0,0
"2007-10-18",131280.171,0,0.199999999999999,0
"2007-10-19",141463.333,0,1.95,0
"2007-10-20",116279.186,0,0,0
"2007-10-21",107022.02,0,0,0
"2007-10-22",126110.694,0,0,0
"2007-10-23",135265.368,0,2,0
"2007-10-24",131121.756,0,0,0
"2007-10-25",121443.419,1.55,0,5.29403870834743
"2007-10-26",121438.035,1.8,0,3.60815881025213
"2007-10-27",113959.786,0,0,0
"2007-10-28",103679.163,5.7,0,11.1219138496933
"2007-10-29",120720.002,7.4,0,11.0307814845549
"2007-10-30",123302.582,3.8,0,4.54726783904357
"2007-10-31",122103.035,3.5,0,5.14007265318302
"2007-11-01",122703.14,2.7,0,5.44605033815464
"2007-11-02",121098.372,6.55,0,12.8324734077262
"2007-11-03",111946.934,4.85,0,14.5521772572835
"2007-11-04",111146.227,5.15,0,9.23114047991904
"2007-11-05",121835.349,5.7,0,8.78101260675556
"2007-11-06",123297.334,6,0,11.1803393578181
"2007-11-07",122091.981,9.65,0,19.6843897543206
"2007-11-08",126368.116,11.8,0,7.9015269005427
"2007-11-09",125428.109,10.7,0,18.6054026788454
"2007-11-10",114337.9,11.3,0,19.5241205883469
"2007-11-11",112011.321,11.25,0,14.3154501151728
"2007-11-12",125830.371,10.35,0,7.13414803036835
"2007-11-13",125199.508,5.15,0,7.3287032001833
"2007-11-14",125768,7.9,0,5.29453558316338
"2007-11-15",125878.117,3.5,0,8.89861534631321
"2007-11-16",125716.437,9.05,0,29.0668996626747
"2007-11-17",114271.668,10.2,0,21.5854474088447
"2007-11-18",112735.957,9.6,0,22.0552317896997
"2007-11-19",127272.455,10.7,0,24.7161171111474
"2007-11-20",127893.433,8.5,0,6.32021804884317
"2007-11-21",123180.454,5.6,0,3.65494175414843
"2007-11-22",103586.189,1.85,0,7.04503568393382
"2007-11-23",113551.559,12.4,0,36.1176018251489
"2007-11-24",113944.472,14.9,0,21.3603736896151
"2007-11-25",109975.551,10.75,0,15.938289955952
"2007-11-26",125696.757,7.65,0,3.75323965163405
"2007-11-27",122466.753,2.35,0,9.47224118925326
"2007-11-28",126449.768,9.85,0,20.1357414524522
"2007-11-29",126662.596,7.65,0,17.5447667196447
"2007-11-30",127600.295,11.3,0,24.1477749202696
"2007-12-01",119648.082,15.2,0,40.6316083855906
"2007-12-02",123686.08,17.4,0,28.4027837494542
"2007-12-03",128354.692,10.1,0,32.7281773985562
"2007-12-04",135474.22,14.6,0,53.4951556326365
"2007-12-05",137832.427,17.15,0,27.5640437891425
"2007-12-06",136732.448,16.55,0,35.4533021356262
"2007-12-07",138404.021,17.7,0,20.6685837230797
"2007-12-08",121311.516,11.8,0,19.4030780512895
"2007-12-09",119242.46,14.35,0,12.1614376784264
"2007-12-10",132080.521,10.8,0,13.7003242320209
"2007-12-11",131580.213,11.25,0,14.6251253028293
"2007-12-12",129836.592,8.55,0,19.1669480826685
"2007-12-13",136244.297,14.05,0,31.2953762356433
"2007-12-14",132911.226,11.55,0,20.418651169615
"2007-12-15",125488.064,14.9,0,41.3289062002676
"2007-12-16",124515.59,14.9,0,48.3949880599392
"2007-12-17",138688.117,15.45,0,58.7465193086365
"2007-12-18",137139.166,14.35,0,28.5422238012388
"2007-12-19",136145.454,12.65,0,13.4050544150693
"2007-12-20",132045.151,10.15,0,17.861824299223
"2007-12-21",132732.536,12.3,0,30.3101839982661
